file.name,database,uri,sub.database,pathway.id,pathway.name,macromolecule.ID.type,simple.chemical.ID.type
PWY-6361.sbgn,MetaCyc,,MetaCyc,PWY-6361,"1D-<i>myo</i>-inositol hexakisphosphate biosynthesis I (from Ins(1,4,5)P3)",metacyc.SBGN,metacyc.SBGN
PWY-6362.sbgn,MetaCyc,,MetaCyc,PWY-6362,1D-<i>myo</i>-inositol hexakisphosphate biosynthesis II (mammalian),metacyc.SBGN,metacyc.SBGN
PWY-6363.sbgn,MetaCyc,,MetaCyc,PWY-6363,"D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation",metacyc.SBGN,metacyc.SBGN
PWY-6364.sbgn,MetaCyc,,MetaCyc,PWY-6364,"D-<i>myo</i>-inositol (1,3,4)-trisphosphate biosynthesis",metacyc.SBGN,metacyc.SBGN
PWY-6365.sbgn,MetaCyc,,MetaCyc,PWY-6365,"D-<i>myo</i>-inositol (3,4,5,6)-tetrakisphosphate biosynthesis",metacyc.SBGN,metacyc.SBGN
PWY-6366.sbgn,MetaCyc,,MetaCyc,PWY-6366,"D-<i>myo</i>-inositol (1,4,5,6)-tetrakisphosphate biosynthesis",metacyc.SBGN,metacyc.SBGN
PWY-6367.sbgn,MetaCyc,,MetaCyc,PWY-6367,D-<i>myo</i>-inositol-5-phosphate metabolism,metacyc.SBGN,metacyc.SBGN
PWY-6368.sbgn,MetaCyc,,MetaCyc,PWY-6368,3-phosphoinositide degradation,metacyc.SBGN,metacyc.SBGN
PWY-6369.sbgn,MetaCyc,,MetaCyc,PWY-6369,inositol pyrophosphates biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6370.sbgn,MetaCyc,,MetaCyc,PWY-6370,ascorbate recycling (cytosolic),metacyc.SBGN,metacyc.SBGN
PWY-6371.sbgn,MetaCyc,,MetaCyc,PWY-6371,superpathway of inositol phosphate compounds,metacyc.SBGN,metacyc.SBGN
PWY-6372.sbgn,MetaCyc,,MetaCyc,PWY-6372,1D-<i>myo</i>-inositol hexakisphosphate biosynthesis IV (<i>Dictyostelium</i>),metacyc.SBGN,metacyc.SBGN
PWY-6373.sbgn,MetaCyc,,MetaCyc,PWY-6373,acrylate degradation,metacyc.SBGN,metacyc.SBGN
PWY-6374.sbgn,MetaCyc,,MetaCyc,PWY-6374,vibriobactin biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6375.sbgn,MetaCyc,,MetaCyc,PWY-6375,desferrioxamine E biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6376.sbgn,MetaCyc,,MetaCyc,PWY-6376,desferrioxamine B biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6377.sbgn,MetaCyc,,MetaCyc,PWY-6377,&alpha;-tocopherol degradation,metacyc.SBGN,metacyc.SBGN
PWY-6378.sbgn,MetaCyc,,MetaCyc,PWY-6378,putrebactin biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6379.sbgn,MetaCyc,,MetaCyc,PWY-6379,alcaligin biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6381.sbgn,MetaCyc,,MetaCyc,PWY-6381,bisucaberin biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6383.sbgn,MetaCyc,,MetaCyc,PWY-6383,"mono-<i>trans</i>, poly-<i>cis</i> decaprenyl phosphate biosynthesis",metacyc.SBGN,metacyc.SBGN
PWY-6385.sbgn,MetaCyc,,MetaCyc,PWY-6385,peptidoglycan biosynthesis III (mycobacteria),metacyc.SBGN,metacyc.SBGN
PWY-6386.sbgn,MetaCyc,,MetaCyc,PWY-6386,UDP-<i>N</i>-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing),metacyc.SBGN,metacyc.SBGN
PWY-6387.sbgn,MetaCyc,,MetaCyc,PWY-6387,UDP-<i>N</i>-acetylmuramoyl-pentapeptide biosynthesis I (<i>meso</i>-diaminopimelate containing),metacyc.SBGN,metacyc.SBGN
PWY-6388.sbgn,MetaCyc,,MetaCyc,PWY-6388,"(S,S)-butanediol degradation",metacyc.SBGN,metacyc.SBGN
PWY-6389.sbgn,MetaCyc,,MetaCyc,PWY-6389,pyruvate fermentation to (<i>S</i>)-acetoin,metacyc.SBGN,metacyc.SBGN
PWY-6390.sbgn,MetaCyc,,MetaCyc,PWY-6390,"(<i>S,S</i>)-butanediol biosynthesis",metacyc.SBGN,metacyc.SBGN
PWY-6391.sbgn,MetaCyc,,MetaCyc,PWY-6391,<i>meso</i>-butanediol biosynthesis I,metacyc.SBGN,metacyc.SBGN
PWY-6392.sbgn,MetaCyc,,MetaCyc,PWY-6392,<i>meso</i>-butanediol biosynthesis II,metacyc.SBGN,metacyc.SBGN
PWY-6395.sbgn,MetaCyc,,MetaCyc,PWY-6395,superpathway of seleno-compound metabolism,metacyc.SBGN,metacyc.SBGN
PWY-6396.sbgn,MetaCyc,,MetaCyc,PWY-6396,"superpathway of 2,3-butanediol biosynthesis",metacyc.SBGN,metacyc.SBGN
PWY-6397.sbgn,MetaCyc,,MetaCyc,PWY-6397,mycolyl-arabinogalactan-peptidoglycan complex biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6398.sbgn,MetaCyc,,MetaCyc,PWY-6398,melatonin degradation I,metacyc.SBGN,metacyc.SBGN
PWY-6399.sbgn,MetaCyc,,MetaCyc,PWY-6399,melatonin degradation II,metacyc.SBGN,metacyc.SBGN
PWY-6400.sbgn,MetaCyc,,MetaCyc,PWY-6400,melatonin degradation III,metacyc.SBGN,metacyc.SBGN
PWY-6401.sbgn,MetaCyc,,MetaCyc,PWY-6401,hispidol and hispidol 4'-<i>O</i>-&beta;-<i>D</i>-glucoside biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6402.sbgn,MetaCyc,,MetaCyc,PWY-6402,superpathway of melatonin degradation,metacyc.SBGN,metacyc.SBGN
PWY-6403.sbgn,MetaCyc,,MetaCyc,PWY-6403,carrageenan biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6405.sbgn,MetaCyc,,MetaCyc,PWY-6405,Rapoport-Luebering glycolytic shunt,metacyc.SBGN,metacyc.SBGN
PWY-6406.sbgn,MetaCyc,,MetaCyc,PWY-6406,salicylate biosynthesis I,metacyc.SBGN,metacyc.SBGN
PWY-6407.sbgn,MetaCyc,,MetaCyc,PWY-6407,yersiniabactin biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6408.sbgn,MetaCyc,,MetaCyc,PWY-6408,pyochelin biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6409.sbgn,MetaCyc,,MetaCyc,PWY-6409,pyoverdine I biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-641.sbgn,MetaCyc,,MetaCyc,PWY-641,proanthocyanidins biosynthesis from flavanols,metacyc.SBGN,metacyc.SBGN
PWY-6411.sbgn,MetaCyc,,MetaCyc,PWY-6411,ginsenoside degradation I,metacyc.SBGN,metacyc.SBGN
PWY-6412.sbgn,MetaCyc,,MetaCyc,PWY-6412,ginsenoside degradation II,metacyc.SBGN,metacyc.SBGN
PWY-6413.sbgn,MetaCyc,,MetaCyc,PWY-6413,ginsenoside degradation III,metacyc.SBGN,metacyc.SBGN
PWY-6415.sbgn,MetaCyc,,MetaCyc,PWY-6415,L-ascorbate biosynthesis V,metacyc.SBGN,metacyc.SBGN
PWY-6416.sbgn,MetaCyc,,MetaCyc,PWY-6416,quinate degradation II,metacyc.SBGN,metacyc.SBGN
PWY-6418.sbgn,MetaCyc,,MetaCyc,PWY-6418,4-hydroxycoumarin and dicoumarol biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6419.sbgn,MetaCyc,,MetaCyc,PWY-6419,shikimate degradation II,metacyc.SBGN,metacyc.SBGN
PWY-6420.sbgn,MetaCyc,,MetaCyc,PWY-6420,pyrroloquinoline quinone biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6421.sbgn,MetaCyc,,MetaCyc,PWY-6421,arsenate detoxification III (mycothiol),metacyc.SBGN,metacyc.SBGN
PWY-6422.sbgn,MetaCyc,,MetaCyc,PWY-6422,D-arginine degradation,metacyc.SBGN,metacyc.SBGN
PWY-6423.sbgn,MetaCyc,,MetaCyc,PWY-6423,hemoglobin degradation,metacyc.SBGN,metacyc.SBGN
PWY-6425.sbgn,MetaCyc,,MetaCyc,PWY-6425,rotenoid biosynthesis II,metacyc.SBGN,metacyc.SBGN
PWY-6426.sbgn,MetaCyc,,MetaCyc,PWY-6426,uracil degradation II (oxidative),metacyc.SBGN,metacyc.SBGN
PWY-6427.sbgn,MetaCyc,,MetaCyc,PWY-6427,rot-2'-enonate biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6430.sbgn,MetaCyc,,MetaCyc,PWY-6430,thymine degradation,metacyc.SBGN,metacyc.SBGN
PWY-6431.sbgn,MetaCyc,,MetaCyc,PWY-6431,4-hydroxybenzoate biosynthesis IV,metacyc.SBGN,metacyc.SBGN
PWY-6432.sbgn,MetaCyc,,MetaCyc,PWY-6432,curcuminoid biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6433.sbgn,MetaCyc,,MetaCyc,PWY-6433,hydroxylated fatty acid biosynthesis (plants),metacyc.SBGN,metacyc.SBGN
PWY-6435.sbgn,MetaCyc,,MetaCyc,PWY-6435,4-hydroxybenzoate biosynthesis V,metacyc.SBGN,metacyc.SBGN
PWY-6436.sbgn,MetaCyc,,MetaCyc,PWY-6436,perillyl aldehyde biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6437.sbgn,MetaCyc,,MetaCyc,PWY-6437,fenchol biosynthesis I,metacyc.SBGN,metacyc.SBGN
PWY-6438.sbgn,MetaCyc,,MetaCyc,PWY-6438,phenylphenalenone biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6440.sbgn,MetaCyc,,MetaCyc,PWY-6440,spermine and spermidine degradation II,metacyc.SBGN,metacyc.SBGN
PWY-6441.sbgn,MetaCyc,,MetaCyc,PWY-6441,spermine and spermidine degradation III,metacyc.SBGN,metacyc.SBGN
PWY-6442.sbgn,MetaCyc,,MetaCyc,PWY-6442,spermidine hydroxycinnamic acid conjugates biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6443.sbgn,MetaCyc,,MetaCyc,PWY-6443,"benzoate biosynthesis I (CoA-dependent, &beta;-oxidative)",metacyc.SBGN,metacyc.SBGN
PWY-6444.sbgn,MetaCyc,,MetaCyc,PWY-6444,"benzoate biosynthesis II (CoA-independent, non-&beta;-oxidative)",metacyc.SBGN,metacyc.SBGN
PWY-6445.sbgn,MetaCyc,,MetaCyc,PWY-6445,fenchol biosynthesis II,metacyc.SBGN,metacyc.SBGN
PWY-6446.sbgn,MetaCyc,,MetaCyc,PWY-6446,"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)",metacyc.SBGN,metacyc.SBGN
PWY-6447.sbgn,MetaCyc,,MetaCyc,PWY-6447,trichome monoterpenes biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6448.sbgn,MetaCyc,,MetaCyc,PWY-6448,hordatine biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6449.sbgn,MetaCyc,,MetaCyc,PWY-6449,fenchone biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6451.sbgn,MetaCyc,,MetaCyc,PWY-6451,3-carene biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6453.sbgn,MetaCyc,,MetaCyc,PWY-6453,stigma estolide biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6454.sbgn,MetaCyc,,MetaCyc,PWY-6454,vancomycin resistance I,metacyc.SBGN,metacyc.SBGN
PWY-6455.sbgn,MetaCyc,,MetaCyc,PWY-6455,vancomycin resistance II,metacyc.SBGN,metacyc.SBGN
PWY-6456.sbgn,MetaCyc,,MetaCyc,PWY-6456,serinol biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6457.sbgn,MetaCyc,,MetaCyc,PWY-6457,<i>trans</i>-cinnamoyl-CoA biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6458.sbgn,MetaCyc,,MetaCyc,PWY-6458,benzoyl-CoA biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6459.sbgn,MetaCyc,,MetaCyc,PWY-6459,peptidoglycan cross-bridge biosynthesis I (S. aureus),metacyc.SBGN,metacyc.SBGN
PWY-6461.sbgn,MetaCyc,,MetaCyc,PWY-6461,peptidoglycan cross-bridge biosynthesis II (E. faecium),metacyc.SBGN,metacyc.SBGN
PWY-6462.sbgn,MetaCyc,,MetaCyc,PWY-6462,peptidoglycan cross-bridge biosynthesis III (Enterococcus faecalis),metacyc.SBGN,metacyc.SBGN
PWY-6463.sbgn,MetaCyc,,MetaCyc,PWY-6463,peptidoglycan cross-bridge biosynthesis IV (Weissella viridescens),metacyc.SBGN,metacyc.SBGN
PWY-6464.sbgn,MetaCyc,,MetaCyc,PWY-6464,polyvinyl alcohol degradation,metacyc.SBGN,metacyc.SBGN
PWY-6466.sbgn,MetaCyc,,MetaCyc,PWY-6466,pyridoxal 5'-phosphate biosynthesis II,metacyc.SBGN,metacyc.SBGN
PWY-6467.sbgn,MetaCyc,,MetaCyc,PWY-6467,Kdo transfer to lipid IV<SUB>A</SUB> III (Chlamydia),metacyc.SBGN,metacyc.SBGN
PWY-6470.sbgn,MetaCyc,,MetaCyc,PWY-6470,peptidoglycan biosynthesis V (&beta;-lactam resistance),metacyc.SBGN,metacyc.SBGN
PWY-6471.sbgn,MetaCyc,,MetaCyc,PWY-6471,peptidoglycan biosynthesis IV (Enterococcus faecium),metacyc.SBGN,metacyc.SBGN
PWY-6473.sbgn,MetaCyc,,MetaCyc,PWY-6473,4-aminobutanoate degradation IV,metacyc.SBGN,metacyc.SBGN
PWY-6475.sbgn,MetaCyc,,MetaCyc,PWY-6475,<i>trans</i>-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria),metacyc.SBGN,metacyc.SBGN
PWY-6476.sbgn,MetaCyc,,MetaCyc,PWY-6476,cytidylyl molybdenum cofactor biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6477.sbgn,MetaCyc,,MetaCyc,PWY-6477,gibberellin inactivation II (methylation),metacyc.SBGN,metacyc.SBGN
PWY-6478.sbgn,MetaCyc,,MetaCyc,PWY-6478,GDP-D-<i>glycero</i>-&alpha;-D-<i>manno</i>-heptose biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6481.sbgn,MetaCyc,,MetaCyc,PWY-6481,L-dopa and L-dopachrome biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6482.sbgn,MetaCyc,,MetaCyc,PWY-6482,diphthamide biosynthesis (archaea),metacyc.SBGN,metacyc.SBGN
PWY-6483.sbgn,MetaCyc,,MetaCyc,PWY-6483,ceramide degradation,metacyc.SBGN,metacyc.SBGN
PWY-6486.sbgn,MetaCyc,,MetaCyc,PWY-6486,D-galacturonate degradation II,metacyc.SBGN,metacyc.SBGN
PWY-6491.sbgn,MetaCyc,,MetaCyc,PWY-6491,D-galacturonate degradation III,metacyc.SBGN,metacyc.SBGN
PWY-6493.sbgn,MetaCyc,,MetaCyc,PWY-6493,chanoclavine I aldehyde biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6494.sbgn,MetaCyc,,MetaCyc,PWY-6494,gibberellin inactivation III (epoxidation),metacyc.SBGN,metacyc.SBGN
PWY-6495.sbgn,MetaCyc,,MetaCyc,PWY-6495,ergotamine biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6497.sbgn,MetaCyc,,MetaCyc,PWY-6497,D-galactarate degradation II,metacyc.SBGN,metacyc.SBGN
PWY-6498.sbgn,MetaCyc,,MetaCyc,PWY-6498,eumelanin biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6499.sbgn,MetaCyc,,MetaCyc,PWY-6499,D-glucarate degradation II,metacyc.SBGN,metacyc.SBGN
PWY-6501.sbgn,MetaCyc,,MetaCyc,PWY-6501,D-glucuronate degradation II,metacyc.SBGN,metacyc.SBGN
PWY-6502.sbgn,MetaCyc,,MetaCyc,PWY-6502,oxidized GTP and dGTP detoxification,metacyc.SBGN,metacyc.SBGN
PWY-6503.sbgn,MetaCyc,,MetaCyc,PWY-6503,superpathway of ergotamine biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6504.sbgn,MetaCyc,,MetaCyc,PWY-6504,anthranilate degradation IV (aerobic),metacyc.SBGN,metacyc.SBGN
PWY-6505.sbgn,MetaCyc,,MetaCyc,PWY-6505,L-tryptophan degradation XII (Geobacillus),metacyc.SBGN,metacyc.SBGN
PWY-6507.sbgn,MetaCyc,,MetaCyc,PWY-6507,4-deoxy-L-<i>threo</i>-hex-4-enopyranuronate degradation,metacyc.SBGN,metacyc.SBGN
PWY-6509.sbgn,MetaCyc,,MetaCyc,PWY-6509,methanol oxidation to formaldehyde III,metacyc.SBGN,metacyc.SBGN
PWY-6510.sbgn,MetaCyc,,MetaCyc,PWY-6510,methanol oxidation to formaldehyde II,metacyc.SBGN,metacyc.SBGN
PWY-6511.sbgn,MetaCyc,,MetaCyc,PWY-6511,3-methylarginine biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6512.sbgn,MetaCyc,,MetaCyc,PWY-6512,"hydrogen oxidation III (anaerobic, NADP)",metacyc.SBGN,metacyc.SBGN
PWY-6515.sbgn,MetaCyc,,MetaCyc,PWY-6515,phloridzin biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6516.sbgn,MetaCyc,,MetaCyc,PWY-6516,superpathway of microbial D-galacturonate and D-glucuronate degradation,metacyc.SBGN,metacyc.SBGN
PWY-6517.sbgn,MetaCyc,,MetaCyc,PWY-6517,<i>N</i>-acetylglucosamine degradation II,metacyc.SBGN,metacyc.SBGN
PWY-6518.sbgn,MetaCyc,,MetaCyc,PWY-6518,glycocholate metabolism (bacteria),metacyc.SBGN,metacyc.SBGN
PWY-6519.sbgn,MetaCyc,,MetaCyc,PWY-6519,8-amino-7-oxononanoate biosynthesis I,metacyc.SBGN,metacyc.SBGN
PWY-6520.sbgn,MetaCyc,,MetaCyc,PWY-6520,nonaprenyl diphosphate biosynthesis II,metacyc.SBGN,metacyc.SBGN
PWY-6523.sbgn,MetaCyc,,MetaCyc,PWY-6523,nitrite-dependent anaerobic methane oxidation,metacyc.SBGN,metacyc.SBGN
PWY-6524.sbgn,MetaCyc,,MetaCyc,PWY-6524,lychnose and isolychnose biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6525.sbgn,MetaCyc,,MetaCyc,PWY-6525,stellariose and mediose biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6526.sbgn,MetaCyc,,MetaCyc,PWY-6526,limonene degradation III (to perillate),metacyc.SBGN,metacyc.SBGN
PWY-6527.sbgn,MetaCyc,,MetaCyc,PWY-6527,stachyose degradation,metacyc.SBGN,metacyc.SBGN
PWY-6529.sbgn,MetaCyc,,MetaCyc,PWY-6529,chlorate reduction,metacyc.SBGN,metacyc.SBGN
PWY-6530.sbgn,MetaCyc,,MetaCyc,PWY-6530,perchlorate reduction,metacyc.SBGN,metacyc.SBGN
PWY-6531.sbgn,MetaCyc,,MetaCyc,PWY-6531,mannitol cycle,metacyc.SBGN,metacyc.SBGN
PWY-6532.sbgn,MetaCyc,,MetaCyc,PWY-6532,diphenylamine degradation,metacyc.SBGN,metacyc.SBGN
PWY-6533.sbgn,MetaCyc,,MetaCyc,PWY-6533,aniline degradation,metacyc.SBGN,metacyc.SBGN
PWY-6534.sbgn,MetaCyc,,MetaCyc,PWY-6534,phenylethylamine degradation II,metacyc.SBGN,metacyc.SBGN
PWY-6535.sbgn,MetaCyc,,MetaCyc,PWY-6535,4-aminobutanoate degradation I,metacyc.SBGN,metacyc.SBGN
PWY-6536.sbgn,MetaCyc,,MetaCyc,PWY-6536,4-aminobutanoate degradation III,metacyc.SBGN,metacyc.SBGN
PWY-6537.sbgn,MetaCyc,,MetaCyc,PWY-6537,4-aminobutanoate degradation II,metacyc.SBGN,metacyc.SBGN
PWY-6538.sbgn,MetaCyc,,MetaCyc,PWY-6538,"caffeine degradation III (bacteria, via demethylation)",metacyc.SBGN,metacyc.SBGN
PWY-6539.sbgn,MetaCyc,,MetaCyc,PWY-6539,(<i>Z</i>)-phenylmethanethial <i>S</i>-oxide biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6540.sbgn,MetaCyc,,MetaCyc,PWY-6540,costunolide biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6543.sbgn,MetaCyc,,MetaCyc,PWY-6543,4-aminobenzoate biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6544.sbgn,MetaCyc,,MetaCyc,PWY-6544,superpathway of C28 brassinosteroid biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6545.sbgn,MetaCyc,,MetaCyc,PWY-6545,pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis III,metacyc.SBGN,metacyc.SBGN
PWY-6546.sbgn,MetaCyc,,MetaCyc,PWY-6546,brassinosteroids inactivation,metacyc.SBGN,metacyc.SBGN
PWY-6549.sbgn,MetaCyc,,MetaCyc,PWY-6549,L-glutamine biosynthesis III,metacyc.SBGN,metacyc.SBGN
PWY-6550.sbgn,MetaCyc,,MetaCyc,PWY-6550,carbazole degradation,metacyc.SBGN,metacyc.SBGN
PWY-6552.sbgn,MetaCyc,,MetaCyc,PWY-6552,"caffeine degradation I (main, plants)",metacyc.SBGN,metacyc.SBGN
PWY-6553.sbgn,MetaCyc,,MetaCyc,PWY-6553,caffeine degradation II,metacyc.SBGN,metacyc.SBGN
PWY-6554.sbgn,MetaCyc,,MetaCyc,PWY-6554,"1D-<i>myo</i>-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)",metacyc.SBGN,metacyc.SBGN
PWY-6555.sbgn,MetaCyc,,MetaCyc,PWY-6555,superpathway of 1D-<i>myo</i>-inositol hexakisphosphate biosynthesis (plants),metacyc.SBGN,metacyc.SBGN
PWY-6556.sbgn,MetaCyc,,MetaCyc,PWY-6556,pyrimidine ribonucleosides salvage II,metacyc.SBGN,metacyc.SBGN
PWY-6557.sbgn,MetaCyc,,MetaCyc,PWY-6557,glycosaminoglycan-protein linkage region biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6558.sbgn,MetaCyc,,MetaCyc,PWY-6558,heparan sulfate biosynthesis (late stages),metacyc.SBGN,metacyc.SBGN
PWY-6559.sbgn,MetaCyc,,MetaCyc,PWY-6559,spermidine biosynthesis II,metacyc.SBGN,metacyc.SBGN
PWY-6562.sbgn,MetaCyc,,MetaCyc,PWY-6562,norspermidine biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6564.sbgn,MetaCyc,,MetaCyc,PWY-6564,heparan sulfate biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6565.sbgn,MetaCyc,,MetaCyc,PWY-6565,superpathway of polyamine biosynthesis III,metacyc.SBGN,metacyc.SBGN
PWY-6566.sbgn,MetaCyc,,MetaCyc,PWY-6566,chondroitin biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6567.sbgn,MetaCyc,,MetaCyc,PWY-6567,chondroitin sulfate biosynthesis (late stages),metacyc.SBGN,metacyc.SBGN
PWY-6568.sbgn,MetaCyc,,MetaCyc,PWY-6568,dermatan sulfate biosynthesis (late stages),metacyc.SBGN,metacyc.SBGN
PWY-6569.sbgn,MetaCyc,,MetaCyc,PWY-6569,chondroitin sulfate biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6571.sbgn,MetaCyc,,MetaCyc,PWY-6571,dermatan sulfate biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6572.sbgn,MetaCyc,,MetaCyc,PWY-6572,chondroitin sulfate degradation I (bacterial),metacyc.SBGN,metacyc.SBGN
PWY-6573.sbgn,MetaCyc,,MetaCyc,PWY-6573,chondroitin sulfate degradation (metazoa),metacyc.SBGN,metacyc.SBGN
PWY-6574.sbgn,MetaCyc,,MetaCyc,PWY-6574,achromobactin biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6575.sbgn,MetaCyc,,MetaCyc,PWY-6575,juvenile hormone III biosynthesis I,metacyc.SBGN,metacyc.SBGN
PWY-6576.sbgn,MetaCyc,,MetaCyc,PWY-6576,dermatan sulfate degradation (metazoa),metacyc.SBGN,metacyc.SBGN
PWY-6577.sbgn,MetaCyc,,MetaCyc,PWY-6577,farnesylcysteine salvage pathway,metacyc.SBGN,metacyc.SBGN
PWY-6578.sbgn,MetaCyc,,MetaCyc,PWY-6578,8-amino-7-oxononanoate biosynthesis III,metacyc.SBGN,metacyc.SBGN
PWY-6579.sbgn,MetaCyc,,MetaCyc,PWY-6579,superpathway of guanine and guanosine salvage,metacyc.SBGN,metacyc.SBGN
PWY-6580.sbgn,MetaCyc,,MetaCyc,PWY-6580,phosphatidylinositol biosynthesis I (bacteria),metacyc.SBGN,metacyc.SBGN
PWY-6581.sbgn,MetaCyc,,MetaCyc,PWY-6581,"spirilloxanthin and 2,2'-diketo-spirilloxanthin biosynthesis",metacyc.SBGN,metacyc.SBGN
PWY-6583.sbgn,MetaCyc,,MetaCyc,PWY-6583,pyruvate fermentation to butanol I,metacyc.SBGN,metacyc.SBGN
PWY-6585.sbgn,MetaCyc,,MetaCyc,PWY-6585,2-methylketone biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6587.sbgn,MetaCyc,,MetaCyc,PWY-6587,pyruvate fermentation to ethanol III,metacyc.SBGN,metacyc.SBGN
PWY-6588.sbgn,MetaCyc,,MetaCyc,PWY-6588,pyruvate fermentation to acetone,metacyc.SBGN,metacyc.SBGN
PWY-6590.sbgn,MetaCyc,,MetaCyc,PWY-6590,superpathway of <i>Clostridium acetobutylicum</i> acidogenic fermentation,metacyc.SBGN,metacyc.SBGN
PWY-6591.sbgn,MetaCyc,,MetaCyc,PWY-6591,manganese oxidation I,metacyc.SBGN,metacyc.SBGN
PWY-6592.sbgn,MetaCyc,,MetaCyc,PWY-6592,manganese oxidation II,metacyc.SBGN,metacyc.SBGN
PWY-6593.sbgn,MetaCyc,,MetaCyc,PWY-6593,sulfoacetate degradation,metacyc.SBGN,metacyc.SBGN
PWY-6594.sbgn,MetaCyc,,MetaCyc,PWY-6594,superpathway of <i>Clostridium acetobutylicum</i> solventogenic fermentation,metacyc.SBGN,metacyc.SBGN
PWY-6595.sbgn,MetaCyc,,MetaCyc,PWY-6595,superpathway of guanosine nucleotides degradation (plants),metacyc.SBGN,metacyc.SBGN
PWY-6596.sbgn,MetaCyc,,MetaCyc,PWY-6596,adenosine nucleotides degradation I,metacyc.SBGN,metacyc.SBGN
PWY-6598.sbgn,MetaCyc,,MetaCyc,PWY-6598,sciadonate biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6599.sbgn,MetaCyc,,MetaCyc,PWY-6599,guanine and guanosine salvage II,metacyc.SBGN,metacyc.SBGN
PWY-66.sbgn,MetaCyc,,MetaCyc,PWY-66,GDP-L-fucose biosynthesis I (from GDP-D-mannose),metacyc.SBGN,metacyc.SBGN
PWY-6602.sbgn,MetaCyc,,MetaCyc,PWY-6602,naringenin <i>C</i>-glucosylation,metacyc.SBGN,metacyc.SBGN
PWY-6603.sbgn,MetaCyc,,MetaCyc,PWY-6603,dicranin biosynthesis,metacyc.SBGN,metacyc.SBGN
PWY-6604.sbgn,MetaCyc,,MetaCyc,PWY-6604,superpathway of <i>Clostridium acetobutylicum</i> acidogenic and solventogenic fermentation,metacyc.SBGN,metacyc.SBGN
PWY-6605.sbgn,MetaCyc,,MetaCyc,PWY-6605,adenine and adenosine salvage II,metacyc.SBGN,metacyc.SBGN
